Freq.	V(out)/V(n002)
2.21309470960536e+002	(8.38276304064679e+001dB,-8.61186596914242e+001°)
2.21819641979994e+002	(8.38077219291797e+001dB,-8.61275683701741e+001°)
2.22330989065112e+002	(8.37878130332981e+001dB,-8.61364567672420e+001°)
2.22843514927002e+002	(8.37679037207290e+001dB,-8.61453249280447e+001°)
2.23357222283025e+002	(8.37479939933694e+001dB,-8.61541728979032e+001°)
2.23872113856806e+002	(8.37280838531080e+001dB,-8.61630007220432e+001°)
2.24388192378248e+002	(8.37081733018250e+001dB,-8.61718084455951e+001°)
2.24905460583550e+002	(8.36882623413919e+001dB,-8.61805961135940e+001°)
2.25423921215214e+002	(8.36683509736719e+001dB,-8.61893637709802e+001°)
2.25943577022069e+002	(8.36484392005197e+001dB,-8.61981114625990e+001°)
2.26464430759277e+002	(8.36285270237818e+001dB,-8.62068392332011e+001°)
2.26986485188354e+002	(8.36086144452963e+001dB,-8.62155471274427e+001°)
2.27509743077178e+002	(8.35887014668928e+001dB,-8.62242351898857e+001°)
2.28034207200013e+002	(8.35687880903929e+001dB,-8.62329034649977e+001°)
2.28559880337514e+002	(8.35488743176098e+001dB,-8.62415519971523e+001°)
2.29086765276748e+002	(8.35289601503487e+001dB,-8.62501808306295e+001°)
2.29614864811207e+002	(8.35090455904065e+001dB,-8.62587900096151e+001°)
2.30144181740822e+002	(8.34891306395720e+001dB,-8.62673795782019e+001°)
2.30674718871978e+002	(8.34692152996260e+001dB,-8.62759495803890e+001°)
2.31206479017530e+002	(8.34492995723411e+001dB,-8.62845000600822e+001°)
2.31739464996818e+002	(8.34293834594821e+001dB,-8.62930310610946e+001°)
2.32273679635681e+002	(8.34094669628057e+001dB,-8.63015426271462e+001°)
2.32809125766471e+002	(8.33895500840606e+001dB,-8.63100348018642e+001°)
2.33345806228071e+002	(8.33696328249878e+001dB,-8.63185076287833e+001°)
2.33883723865906e+002	(8.33497151873203e+001dB,-8.63269611513459e+001°)
2.34422881531962e+002	(8.33297971727832e+001dB,-8.63353954129020e+001°)
2.34963282084801e+002	(8.33098787830940e+001dB,-8.63438104567096e+001°)
2.35504928389571e+002	(8.32899600199623e+001dB,-8.63522063259347e+001°)
2.36047823318028e+002	(8.32700408850900e+001dB,-8.63605830636516e+001°)
2.36591969748546e+002	(8.32501213801713e+001dB,-8.63689407128430e+001°)
2.37137370566135e+002	(8.32302015068927e+001dB,-8.63772793164002e+001°)
2.37684028662457e+002	(8.32102812669333e+001dB,-8.63855989171231e+001°)
2.38231946935839e+002	(8.31903606619642e+001dB,-8.63938995577205e+001°)
2.38781128291287e+002	(8.31704396936494e+001dB,-8.64021812808104e+001°)
2.39331575640508e+002	(8.31505183636450e+001dB,-8.64104441289198e+001°)
2.39883291901918e+002	(8.31305966735999e+001dB,-8.64186881444851e+001°)
2.40436280000663e+002	(8.31106746251553e+001dB,-8.64269133698524e+001°)
2.40990542868629e+002	(8.30907522199452e+001dB,-8.64351198472774e+001°)
2.41546083444463e+002	(8.30708294595959e+001dB,-8.64433076189254e+001°)
2.42102904673587e+002	(8.30509063457268e+001dB,-8.64514767268721e+001°)
2.42661009508210e+002	(8.30309828799495e+001dB,-8.64596272131032e+001°)
2.43220400907350e+002	(8.30110590638686e+001dB,-8.64677591195146e+001°)
2.43781081836844e+002	(8.29911348990814e+001dB,-8.64758724879128e+001°)
2.44343055269366e+002	(8.29712103871779e+001dB,-8.64839673600151e+001°)
2.44906324184443e+002	(8.29512855297409e+001dB,-8.64920437774493e+001°)
2.45470891568472e+002	(8.29313603283462e+001dB,-8.65001017817544e+001°)
2.46036760414731e+002	(8.29114347845623e+001dB,-8.65081414143805e+001°)
2.46603933723402e+002	(8.28915088999506e+001dB,-8.65161627166889e+001°)
2.47172414501581e+002	(8.28715826760654e+001dB,-8.65241657299525e+001°)
2.47742205763297e+002	(8.28516561144542e+001dB,-8.65321504953556e+001°)
2.48313310529525e+002	(8.28317292166574e+001dB,-8.65401170539944e+001°)
2.48885731828207e+002	(8.28118019842081e+001dB,-8.65480654468771e+001°)
2.49459472694263e+002	(8.27918744186330e+001dB,-8.65559957149239e+001°)
2.50034536169611e+002	(8.27719465214514e+001dB,-8.65639078989672e+001°)
2.50610925303179e+002	(8.27520182941760e+001dB,-8.65718020397519e+001°)
2.51188643150926e+002	(8.27320897383127e+001dB,-8.65796781779354e+001°)
2.51767692775853e+002	(8.27121608553603e+001dB,-8.65875363540880e+001°)
2.52348077248025e+002	(8.26922316468110e+001dB,-8.65953766086927e+001°)
2.52929799644582e+002	(8.26723021141503e+001dB,-8.66031989821456e+001°)
2.53512863049758e+002	(8.26523722588568e+001dB,-8.66110035147560e+001°)
2.54097270554898e+002	(8.26324420824026e+001dB,-8.66187902467467e+001°)
2.54683025258471e+002	(8.26125115862529e+001dB,-8.66265592182537e+001°)
2.55270130266092e+002	(8.25925807718664e+001dB,-8.66343104693271e+001°)
2.55858588690531e+002	(8.25726496406952e+001dB,-8.66420440399305e+001°)
2.56448403651738e+002	(8.25527181941848e+001dB,-8.66497599699418e+001°)
2.57039578276853e+002	(8.25327864337741e+001dB,-8.66574582991527e+001°)
2.57632115700224e+002	(8.25128543608955e+001dB,-8.66651390672697e+001°)
2.58226019063426e+002	(8.24929219769751e+001dB,-8.66728023139133e+001°)
2.58821291515276e+002	(8.24729892834321e+001dB,-8.66804480786189e+001°)
2.59417936211848e+002	(8.24530562816798e+001dB,-8.66880764008366e+001°)
2.60015956316493e+002	(8.24331229731246e+001dB,-8.66956873199316e+001°)
2.60615354999856e+002	(8.24131893591669e+001dB,-8.67032808751840e+001°)
2.61216135439887e+002	(8.23932554412005e+001dB,-8.67108571057894e+001°)
2.61818300821864e+002	(8.23733212206131e+001dB,-8.67184160508586e+001°)
2.62421854338410e+002	(8.23533866987858e+001dB,-8.67259577494182e+001°)
2.63026799189504e+002	(8.23334518770939e+001dB,-8.67334822404103e+001°)
2.63633138582504e+002	(8.23135167569059e+001dB,-8.67409895626931e+001°)
2.64240875732160e+002	(8.22935813395846e+001dB,-8.67484797550408e+001°)
2.64850013860636e+002	(8.22736456264863e+001dB,-8.67559528561438e+001°)
2.65460556197519e+002	(8.22537096189613e+001dB,-8.67634089046089e+001°)
2.66072505979846e+002	(8.22337733183538e+001dB,-8.67708479389594e+001°)
2.66685866452113e+002	(8.22138367260016e+001dB,-8.67782699976353e+001°)
2.67300640866296e+002	(8.21938998432369e+001dB,-8.67856751189935e+001°)
2.67916832481868e+002	(8.21739626713855e+001dB,-8.67930633413077e+001°)
2.68534444565816e+002	(8.21540252117674e+001dB,-8.68004347027691e+001°)
2.69153480392656e+002	(8.21340874656964e+001dB,-8.68077892414858e+001°)
2.69773943244457e+002	(8.21141494344805e+001dB,-8.68151269954838e+001°)
2.70395836410849e+002	(8.20942111194217e+001dB,-8.68224480027064e+001°)
2.71019163189049e+002	(8.20742725218162e+001dB,-8.68297523010148e+001°)
2.71643926883873e+002	(8.20543336429541e+001dB,-8.68370399281882e+001°)
2.72270130807755e+002	(8.20343944841199e+001dB,-8.68443109219237e+001°)
2.72897778280768e+002	(8.20144550465921e+001dB,-8.68515653198369e+001°)
2.73526872630635e+002	(8.19945153316434e+001dB,-8.68588031594616e+001°)
2.74157417192752e+002	(8.19745753405408e+001dB,-8.68660244782503e+001°)
2.74789415310204e+002	(8.19546350745456e+001dB,-8.68732293135742e+001°)
2.75422870333780e+002	(8.19346945349131e+001dB,-8.68804177027232e+001°)
2.76057785621998e+002	(8.19147537228932e+001dB,-8.68875896829065e+001°)
2.76694164541115e+002	(8.18948126397300e+001dB,-8.68947452912523e+001°)
2.77332010465148e+002	(8.18748712866620e+001dB,-8.69018845648081e+001°)
2.77971326775892e+002	(8.18549296649220e+001dB,-8.69090075405410e+001°)
2.78612116862940e+002	(8.18349877757372e+001dB,-8.69161142553377e+001°)
2.79254384123697e+002	(8.18150456203294e+001dB,-8.69232047460048e+001°)
2.79898131963399e+002	(8.17951031999146e+001dB,-8.69302790492687e+001°)
2.80543363795134e+002	(8.17751605157034e+001dB,-8.69373372017760e+001°)
2.81190083039857e+002	(8.17552175689011e+001dB,-8.69443792400935e+001°)
2.81838293126408e+002	(8.17352743607071e+001dB,-8.69514052007084e+001°)
2.82487997491533e+002	(8.17153308923156e+001dB,-8.69584151200286e+001°)
2.83139199579900e+002	(8.16953871649154e+001dB,-8.69654090343826e+001°)
2.83791902844118e+002	(8.16754431796900e+001dB,-8.69723869800199e+001°)
2.84446110744754e+002	(8.16554989378171e+001dB,-8.69793489931108e+001°)
2.85101826750353e+002	(8.16355544404695e+001dB,-8.69862951097470e+001°)
2.85759054337457e+002	(8.16156096888145e+001dB,-8.69932253659414e+001°)
2.86417796990620e+002	(8.15956646840141e+001dB,-8.70001397976285e+001°)
2.87078058202431e+002	(8.15757194272249e+001dB,-8.70070384406644e+001°)
2.87739841473529e+002	(8.15557739195985e+001dB,-8.70139213308269e+001°)
2.88403150312622e+002	(8.15358281622810e+001dB,-8.70207885038159e+001°)
2.89067988236509e+002	(8.15158821564135e+001dB,-8.70276399952533e+001°)
2.89734358770094e+002	(8.14959359031318e+001dB,-8.70344758406832e+001°)
2.90402265446406e+002	(8.14759894035665e+001dB,-8.70412960755722e+001°)
2.91071711806622e+002	(8.14560426588433e+001dB,-8.70481007353094e+001°)
2.91742701400078e+002	(8.14360956700825e+001dB,-8.70548898552066e+001°)
2.92415237784295e+002	(8.14161484383994e+001dB,-8.70616634704985e+001°)
2.93089324524993e+002	(8.13962009649042e+001dB,-8.70684216163428e+001°)
2.93764965196114e+002	(8.13762532507023e+001dB,-8.70751643278202e+001°)
2.94442163379837e+002	(8.13563052968937e+001dB,-8.70818916399350e+001°)
2.95120922666599e+002	(8.13363571045736e+001dB,-8.70886035876146e+001°)
2.95801246655115e+002	(8.13164086748323e+001dB,-8.70953002057104e+001°)
2.96483138952395e+002	(8.12964600087549e+001dB,-8.71019815289972e+001°)
2.97166603173763e+002	(8.12765111074218e+001dB,-8.71086475921739e+001°)
2.97851642942879e+002	(8.12565619719084e+001dB,-8.71152984298633e+001°)
2.98538261891756e+002	(8.12366126032850e+001dB,-8.71219340766128e+001°)
2.99226463660779e+002	(8.12166630026175e+001dB,-8.71285545668936e+001°)
2.99916251898725e+002	(8.11967131709665e+001dB,-8.71351599351019e+001°)
3.00607630262783e+002	(8.11767631093881e+001dB,-8.71417502155582e+001°)
3.01300602418572e+002	(8.11568128189334e+001dB,-8.71483254425079e+001°)
3.01995172040161e+002	(8.11368623006486e+001dB,-8.71548856501216e+001°)
3.02691342810090e+002	(8.11169115555756e+001dB,-8.71614308724946e+001°)
3.03389118419386e+002	(8.10969605847511e+001dB,-8.71679611436477e+001°)
3.04088502567587e+002	(8.10770093892073e+001dB,-8.71744764975270e+001°)
3.04789498962757e+002	(8.10570579699717e+001dB,-8.71809769680043e+001°)
3.05492111321510e+002	(8.10371063280670e+001dB,-8.71874625888769e+001°)
3.06196343369027e+002	(8.10171544645114e+001dB,-8.71939333938680e+001°)
3.06902198839075e+002	(8.09972023803183e+001dB,-8.72003894166269e+001°)
3.07609681474030e+002	(8.09772500764968e+001dB,-8.72068306907289e+001°)
3.08318795024894e+002	(8.09572975540510e+001dB,-8.72132572496756e+001°)
3.09029543251318e+002	(8.09373448139807e+001dB,-8.72196691268950e+001°)
3.09741929921616e+002	(8.09173918572811e+001dB,-8.72260663557419e+001°)
3.10455958812794e+002	(8.08974386849428e+001dB,-8.72324489694977e+001°)
3.11171633710560e+002	(8.08774852979519e+001dB,-8.72388170013704e+001°)
3.11888958409352e+002	(8.08575316972902e+001dB,-8.72451704844954e+001°)
3.12607936712353e+002	(8.08375778839348e+001dB,-8.72515094519351e+001°)
3.13328572431516e+002	(8.08176238588584e+001dB,-8.72578339366792e+001°)
3.14050869387579e+002	(8.07976696230293e+001dB,-8.72641439716449e+001°)
3.14774831410089e+002	(8.07777151774115e+001dB,-8.72704395896769e+001°)
3.15500462337420e+002	(8.07577605229644e+001dB,-8.72767208235479e+001°)
3.16227766016795e+002	(8.07378056606431e+001dB,-8.72829877059582e+001°)
3.16956746304306e+002	(8.07178505913986e+001dB,-8.72892402695362e+001°)
3.17687407064934e+002	(8.06978953161771e+001dB,-8.72954785468387e+001°)
3.18419752172569e+002	(8.06779398359210e+001dB,-8.73017025703505e+001°)
3.19153785510033e+002	(8.06579841515680e+001dB,-8.73079123724850e+001°)
3.19889510969097e+002	(8.06380282640517e+001dB,-8.73141079855844e+001°)
3.20626932450503e+002	(8.06180721743015e+001dB,-8.73202894419194e+001°)
3.21366053863988e+002	(8.05981158832425e+001dB,-8.73264567736897e+001°)
3.22106879128300e+002	(8.05781593917956e+001dB,-8.73326100130241e+001°)
3.22849412171220e+002	(8.05582027008775e+001dB,-8.73387491919804e+001°)
3.23593656929584e+002	(8.05382458114006e+001dB,-8.73448743425460e+001°)
3.24339617349305e+002	(8.05182887242735e+001dB,-8.73509854966377e+001°)
3.25087297385390e+002	(8.04983314404002e+001dB,-8.73570826861017e+001°)
3.25836701001965e+002	(8.04783739606810e+001dB,-8.73631659427142e+001°)
3.26587832172292e+002	(8.04584162860118e+001dB,-8.73692352981812e+001°)
3.27340694878794e+002	(8.04384584172845e+001dB,-8.73752907841388e+001°)
3.28095293113074e+002	(8.04185003553870e+001dB,-8.73813324321532e+001°)
3.28851630875938e+002	(8.03985421012032e+001dB,-8.73873602737211e+001°)
3.29609712177413e+002	(8.03785836556129e+001dB,-8.73933743402694e+001°)
3.30369541036770e+002	(8.03586250194917e+001dB,-8.73993746631559e+001°)
3.31131121482546e+002	(8.03386661937116e+001dB,-8.74053612736690e+001°)
3.31894457552565e+002	(8.03187071791403e+001dB,-8.74113342030280e+001°)
3.32659553293959e+002	(8.02987479766417e+001dB,-8.74172934823833e+001°)
3.33426412763190e+002	(8.02787885870758e+001dB,-8.74232391428164e+001°)
3.34195040026069e+002	(8.02588290112985e+001dB,-8.74291712153401e+001°)
3.34965439157782e+002	(8.02388692501619e+001dB,-8.74350897308989e+001°)
3.35737614242909e+002	(8.02189093045143e+001dB,-8.74409947203685e+001°)
3.36511569375445e+002	(8.01989491752001e+001dB,-8.74468862145566e+001°)
3.37287308658823e+002	(8.01789888630597e+001dB,-8.74527642442028e+001°)
3.38064836205936e+002	(8.01590283689299e+001dB,-8.74586288399786e+001°)
3.38844156139156e+002	(8.01390676936435e+001dB,-8.74644800324877e+001°)
3.39625272590362e+002	(8.01191068380296e+001dB,-8.74703178522660e+001°)
3.40408189700954e+002	(8.00991458029134e+001dB,-8.74761423297821e+001°)
3.41192911621882e+002	(8.00791845891165e+001dB,-8.74819534954369e+001°)
3.41979442513662e+002	(8.00592231974567e+001dB,-8.74877513795642e+001°)
3.42767786546404e+002	(8.00392616287480e+001dB,-8.74935360124304e+001°)
3.43557947899828e+002	(8.00192998838009e+001dB,-8.74993074242352e+001°)
3.44349930763291e+002	(7.99993379634218e+001dB,-8.75050656451112e+001°)
3.45143739335809e+002	(7.99793758684139e+001dB,-8.75108107051245e+001°)
3.45939377826075e+002	(7.99594135995763e+001dB,-8.75165426342742e+001°)
3.46736850452484e+002	(7.99394511577049e+001dB,-8.75222614624934e+001°)
3.47536161443158e+002	(7.99194885435915e+001dB,-8.75279672196485e+001°)
3.48337315035964e+002	(7.98995257580247e+001dB,-8.75336599355400e+001°)
3.49140315478538e+002	(7.98795628017893e+001dB,-8.75393396399021e+001°)
3.49945167028309e+002	(7.98595996756665e+001dB,-8.75450063624033e+001°)
3.50751873952520e+002	(7.98396363804340e+001dB,-8.75506601326462e+001°)
3.51560440528250e+002	(7.98196729168659e+001dB,-8.75563009801679e+001°)
3.52370871042439e+002	(7.97997092857329e+001dB,-8.75619289344396e+001°)
3.53183169791908e+002	(7.97797454878021e+001dB,-8.75675440248677e+001°)
3.53997341083386e+002	(7.97597815238370e+001dB,-8.75731462807930e+001°)
3.54813389233527e+002	(7.97398173945978e+001dB,-8.75787357314912e+001°)
3.55631318568936e+002	(7.97198531008410e+001dB,-8.75843124061732e+001°)
3.56451133426195e+002	(7.96998886433200e+001dB,-8.75898763339849e+001°)
3.57272838151880e+002	(7.96799240227844e+001dB,-8.75954275440076e+001°)
3.58096437102587e+002	(7.96599592399807e+001dB,-8.76009660652582e+001°)
3.58921934644956e+002	(7.96399942956516e+001dB,-8.76064919266888e+001°)
3.59749335155693e+002	(7.96200291905368e+001dB,-8.76120051571875e+001°)
3.60578643021593e+002	(7.96000639253725e+001dB,-8.76175057855781e+001°)
3.61409862639563e+002	(7.95800985008914e+001dB,-8.76229938406205e+001°)
3.62242998416649e+002	(7.95601329178231e+001dB,-8.76284693510106e+001°)
3.63078054770051e+002	(7.95401671768935e+001dB,-8.76339323453806e+001°)
3.63915036127157e+002	(7.95202012788257e+001dB,-8.76393828522991e+001°)
3.64753946925557e+002	(7.95002352243391e+001dB,-8.76448209002710e+001°)
3.65594791613074e+002	(7.94802690141499e+001dB,-8.76502465177382e+001°)
3.66437574647783e+002	(7.94603026489711e+001dB,-8.76556597330790e+001°)
3.67282300498034e+002	(7.94403361295125e+001dB,-8.76610605746088e+001°)
3.68128973642480e+002	(7.94203694564805e+001dB,-8.76664490705802e+001°)
3.68977598570099e+002	(7.94004026305784e+001dB,-8.76718252491826e+001°)
3.69828179780215e+002	(7.93804356525062e+001dB,-8.76771891385429e+001°)
3.70680721782525e+002	(7.93604685229607e+001dB,-8.76825407667255e+001°)
3.71535229097121e+002	(7.93405012426358e+001dB,-8.76878801617321e+001°)
3.72391706254517e+002	(7.93205338122217e+001dB,-8.76932073515025e+001°)
3.73250157795669e+002	(7.93005662324060e+001dB,-8.76985223639140e+001°)
3.74110588272001e+002	(7.92805985038728e+001dB,-8.77038252267818e+001°)
3.74973002245431e+002	(7.92606306273032e+001dB,-8.77091159678596e+001°)
3.75837404288392e+002	(7.92406626033752e+001dB,-8.77143946148388e+001°)
3.76703798983856e+002	(7.92206944327637e+001dB,-8.77196611953495e+001°)
3.77572190925363e+002	(7.92007261161405e+001dB,-8.77249157369602e+001°)
3.78442584717041e+002	(7.91807576541743e+001dB,-8.77301582671778e+001°)
3.79314984973629e+002	(7.91607890475308e+001dB,-8.77353888134483e+001°)
3.80189396320508e+002	(7.91408202968727e+001dB,-8.77406074031563e+001°)
3.81065823393720e+002	(7.91208514028596e+001dB,-8.77458140636254e+001°)
3.81944270839993e+002	(7.91008823661480e+001dB,-8.77510088221183e+001°)
3.82824743316769e+002	(7.90809131873917e+001dB,-8.77561917058371e+001°)
3.83707245492225e+002	(7.90609438672412e+001dB,-8.77613627419233e+001°)
3.84591782045300e+002	(7.90409744063441e+001dB,-8.77665219574576e+001°)
3.85478357665718e+002	(7.90210048053453e+001dB,-8.77716693794606e+001°)
3.86366977054015e+002	(7.90010350648864e+001dB,-8.77768050348926e+001°)
3.87257644921563e+002	(7.89810651856062e+001dB,-8.77819289506537e+001°)
3.88150365990594e+002	(7.89610951681407e+001dB,-8.77870411535841e+001°)
3.89045144994226e+002	(7.89411250131229e+001dB,-8.77921416704642e+001°)
3.89941986676489e+002	(7.89211547211828e+001dB,-8.77972305280145e+001°)
3.90840895792347e+002	(7.89011842929478e+001dB,-8.78023077528960e+001°)
3.91741877107728e+002	(7.88812137290422e+001dB,-8.78073733717102e+001°)
3.92644935399545e+002	(7.88612430300874e+001dB,-8.78124274109993e+001°)
3.93550075455722e+002	(7.88412721967022e+001dB,-8.78174698972460e+001°)
3.94457302075223e+002	(7.88213012295025e+001dB,-8.78225008568744e+001°)
3.95366620068073e+002	(7.88013301291012e+001dB,-8.78275203162491e+001°)
3.96278034255384e+002	(7.87813588961086e+001dB,-8.78325283016761e+001°)
3.97191549469385e+002	(7.87613875311321e+001dB,-8.78375248394027e+001°)
3.98107170553441e+002	(7.87414160347765e+001dB,-8.78425099556176e+001°)
3.99024902362086e+002	(7.87214444076436e+001dB,-8.78474836764509e+001°)
3.99944749761041e+002	(7.87014726503326e+001dB,-8.78524460279744e+001°)
4.00866717627247e+002	(7.86815007634399e+001dB,-8.78573970362016e+001°)
